,journal_number,journal_name,journal_name_in_foreign_language_1,journal_name_in_foreign_language_2,journal_name_in_foreign_language_3,scopus_sources,SNIP,CiteScore,SJR,quartile_in_caterory,IF,AIF,quartile_in_caterory_2,if_info_years,InCites_JCR,final_index
251,2,Statybinės konstrukcijos ir technologijos,Engineering structures and technologies,,,,,,,,,,,,,1214.0
252,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
253,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
254,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
255,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
256,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
257,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
258,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
259,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
260,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
261,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
262,2,Mokslo ir technikos raida,Evolution of science and technology,,,,,,,,,,,,,377.0
263,39,Information Technology and Control,,,,2010,0.332,,0.61,,0.638,1.565,Q3,2010,SCIE,218.0
264,,Eksploatacja i Niezawodnosc – Maintenance and Reliability,,,,2010,0.143,,0.24,,0.319,0.998,Q3,2010,SCIE,157.0
265,16,Materials science,Medžiagotyra,,,2010,0.257,,0.24,,0.409,2.795,Q4,2010,SCIE,23.0
266,16,Materials science,Medžiagotyra,,,2010,0.257,,0.24,,0.409,2.795,Q4,2010,SCIE,23.0
267,9,Materials physics and mechanics,,,,2010,0.057,,0.17,,,,,,,342.0
268,,Mechanika,,,,2010,1.022,,0.27,,1.144,1.438,Q2,2010,SCIE,126.0
269,,Inžinerinė ekonomika,Engineering economics,,,2010,0.857,,1.0,,2.168,1.188,Q1,2010,SSCI,836.0
270,,Inžinerinė ekonomika,Engineering economics,,,2010,0.857,,1.0,,2.168,1.188,Q1,2010,SSCI,836.0
271,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
272,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
273,29,Polymer Testing,,,,2010,1.823,,1.1,,2.016,1.65,Q1,2010,SCIE,395.0
274,24,Construction and building materials,,,,2010,1.938,,1.41,,1.366,1.895,Q1,2010,SCIE,118.0
275,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
276,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
277,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
278,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
279,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
280,14,Aviation,,,,2010,0.476,,0.16,,,,,,,554.0
281,82,Physical review E: The American Physical Society,,,,2010,1.216,,1.73,,2.352,1.785,Q1,2010,SCIE,394.0
282,101,Journal of Environmental Radioactivity,,,,2010,1.269,,0.92,,1.466,2.496,Q3,2010,SCIE,852.0
283,8,Journal of international scientific publication: educational alternatives,,,,,,,,,,,,,,904.0
284,,"Молодежь в науке - 2009. Приложение к журналу ""Весцi Нацыянальнай акадэмii навук Беларусi"". Ч. 4. Серия биологических наук. Серия медицинских наук",,,,,,,,,,,,,,475.0
285,,Logos,,,,,,,,,,,,,,334.0
286,,Logos,,,,,,,,,,,,,,334.0
287,,Logos,,,,,,,,,,,,,,334.0
288,,Logos,,,,,,,,,,,,,,334.0
289,,Logos,,,,,,,,,,,,,,334.0
290,5,Biotechnology Journal,,,,2010,0.789,,0.78,,,,,,,33.0
291,,Mechanika,,,,2010,1.022,,0.27,,1.144,1.438,Q2,2010,SCIE,126.0
292,,Строительные материалы: ежемесячный научно-технический и производственный журнал,,,,,,,,,,,,,,480.0
293,,Mechanika,,,,2010,1.022,,0.27,,1.144,1.438,Q2,2010,SCIE,126.0
294,,Mechanika,,,,2010,1.022,,0.27,,1.144,1.438,Q2,2010,SCIE,126.0
295,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
296,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
297,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
298,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
299,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
300,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
301,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
302,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
303,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
304,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
305,,Mokslas ir technika: Lietuvos MA ir Lietuvos inžinierių sąjungos mėnesinis žurnalas,,,,,,,,,,,,,,1040.0
306,42,Žemės ūkio inžinerija,,,,,,,,,,,,,,469.0
307,42,Žemės ūkio inžinerija,,,,,,,,,,,,,,469.0
308,,Vikerkaar,,,,,,,,,,,,,,1307.0
309,9,Statyba ir architektūra: mokslo ir praktikos žurnalas,,,,,,,,,,,,,,434.0
310,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
311,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
312,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
313,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
314,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
315,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
316,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
317,,Mokslas ir gyvenimas,,,,,,,,,,,,,,369.0
318,12,Acta of bioengineering and biomechanics,,,,2010,0.581,,0.22,,0.432,2.962,Q4,2010,SCIE,503.0
319,,Statyba ir architektūra: mokslo ir praktikos žurnalas,,,,,,,,,,,,,,434.0
320,10,Computational methods in applied mathematics,,,,,,,,,,,,,,106.0
321,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
322,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
323,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
324,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
325,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
326,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
327,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
328,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
329,53,Informacijos mokslai: mokslo darbai,,,,,,,,,,,,,,215.0
330,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
331,16,Journal of civil engineering and management: international research and achievements,,,,2010,1.622,,1.37,,3.711,1.482,Q1,2010,SCIE,258.0
332,10,Archives of civil and mechanical engineering,,,,2010,0.482,,0.16,,0.383,1.779,Q3,2010,SCIE,58.0
333,16,Journal of civil engineering and management: international research and achievements,,,,2010,1.622,,1.37,,3.711,1.482,Q1,2010,SCIE,258.0
334,16,Journal of civil engineering and management: international research and achievements,,,,2010,1.622,,1.37,,3.711,1.482,Q1,2010,SCIE,258.0
335,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
336,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
337,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
338,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
339,78,Problemos,,,,2010,0.0,,0.17,,,,,,,327.0
340,78,Problemos,,,,,,,,,,,,,,327.0
341,16,Materials science,Medžiagotyra,,,2010,0.257,,0.24,,0.409,2.795,Q4,2010,SCIE,23.0
342,,Inžinerinė ekonomika,Engineering economics,,,2010,0.857,,1.0,,2.168,1.188,Q1,2010,SSCI,836.0
343,50,Lithuanian journal of physics,,,,2010,0.205,,0.13,,0.238,2.798,Q4,2010,SCIE,990.0
344,1,Interdisciplinary studies journal,,,,,,,,,,,,,,765.0
345,14,International journal of strategic property management,,,,2010,0.868,,0.89,,2.615,1.768,Q1,2010,SSCI,824.0
346,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
347,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
348,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
349,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
350,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
351,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
352,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
353,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
354,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
355,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
356,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
357,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
358,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
359,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
360,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
361,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
362,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
363,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
364,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
365,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
366,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
367,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
368,51,Lietuvos matematikos rinkinys,,,,,,,,,,,,,,318.0
369,,Inžinerinė ekonomika,Engineering economics,,,2010,0.857,,1.0,,2.168,1.188,Q1,2010,SSCI,836.0
370,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
371,84,"Image Processing & Communications Challenges 2, AISC 84",,,,,,,,,,,,,,748.0
372,21,Informatica,,,,2010,1.292,,0.49,,1.786,1.253,Q1,2010,SCIE,37.0
373,20,The Journal of Polish Society for Geometry and Engineering Graphics,,,,,,,,,,,,,,1259.0
374,11,Verslas: teorija ir praktika,,,,2010,0.63,,0.36,,,,,,,1298.0
375,16,Technological and economic development of economy,,,,,,,,,,,,,,443.0
376,28,Prace i materiały Instytutu handlu zagranicznego Uniwersytetu Gdańskiego,"Working papers Institute of International Business University of Gdańsk. Nr. 28, T. 1 Wyzwania gospodarki globalnej",,,,,,,,,,,,,398.0
377,11,Journal of business economics and management,,,,2010,1.15,,1.19,,3.866,1.393,Q1,2010,SSCI,870.0
378,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
379,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
380,,"Management and Engineering'10: VIII ne , 2010 lgaria: conference proceedings of the Scientific-Technical Union of Mechanical Engineering",,,,,,,,,,,,,,998.0
381,23,Engineering applications of artificial intelligence,,,,2010,2.286,,0.88,,1.352,1.431,Q1,2010,SCIE,681.0
382,1,Technologijos ir menas: tyrimai ir aktualijos,,,,,,,,,,,,,,1245.0
383,16,Materials science,Medžiagotyra,,,2010,0.257,,0.24,,0.409,2.795,Q4,2010,SCIE,23.0
384,1,Technologijos ir menas: tyrimai ir aktualijos,,,,,,,,,,,,,,1245.0
385,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
386,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
387,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
388,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
389,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
390,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
391,15,Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,,,,2010,0.584,,0.33,,0.685,0.735,Q2,2010,SCIE,345.0
392,31,Numerical Functional Analysis and Optimization,,,,2010,0.733,,0.73,,0.687,1.075,Q3,2010,SCIE,1079.0
393,109,Progress in electromagnetics research,,,,,,,,,3.745,1.753,Q1,2010,SCIE,403.0
394,4,Rīgas tehniskās universitātes zinātniskie raksti,Scientific proceedings of Riga Technical University. 10 chitektūra un pilsētplānošana,Architecture and urban planning,,,,,,,,,,,,1169.0
395,24,Biotechnology & Biotechnological Equipment,,,,2010,0.322,,0.19,,0.503,3.111,Q4,2010,SCIE,579.0
396,,"Nacionalinės sveikatos tarybos Metinis pranešimas ""Urbanizacija – nauji iššūkiai žmonių sveikatai""",,,,,,,,,,,,,,1061.0
397,50,Lithuanian mathematical journal,,,,2010,0.603,,0.3,,0.486,0.735,Q3,2010,SCIE,332.0
398,,žinerija ir vadyba,gineering and management,,,,,,,,,,,,,1353.0
399,4,Journal of International Sientific Publication: Economy & Business,,,,,,,,,,,,,,152.0
400,2,Mokslas – Lietuvos ateitis,Science – future of Lithuania: onės inžinerija ir vadyba,,,,,,,,,,,,,0.0
401,46,Mechanics of composite materials,,,,2010,0.568,,0.33,,0.421,1.786,Q3,2010,SCIE,1022.0
402,51,Refractories and Industrial Ceramics,,,,2010,0.056,,0.12,,0.174,1.235,Q4,2010,SCIE,408.0
403,2,Mokslas – Lietuvos ateitis,Science – future of Lithuania: onės inžinerija ir vadyba,,,,,,,,,,,,,0.0
404,2,Проблемы биогеохимии и геохимической экологии,,,,,,,,,,,,,,1392.0
405,,European integration studies: research and topicalities,,,,,,,,,,,,,,186.0
406,,Ekonomika ir vadyba,Economics and management,,,,,,,,,,,,,153.0
407,16,Journal of civil engineering and management: international research and achievements,,,,2010,1.622,,1.37,,3.711,1.482,Q1,2010,SCIE,258.0
408,21,Filosofija. Sociologija,,,,2010,0.0,,0.34,,0.179,0.923,Q4,2010,SSCI,191.0
409,16,Journal of civil engineering and management,,,,2010,1.622,,1.37,,3.711,1.482,Q1,2010,SCIE,258.0
410,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
411,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
412,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
413,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
414,25,Transport,,,,2010,0.816,,0.51,,,,,,,62.0
415,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
416,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
417,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
418,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
419,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
420,18,Journal of environmental engineering and landscape management,,,,2010,1.062,,0.44,,1.333,2.496,Q3,2010,SCIE,94.0
421,,European integration studies: research and topicalities,,,,,,,,,,,,,,186.0
422,18,Santalka. Filosofija,,,,,,,,,,,,,,416.0
423,18,Santalka. Filosofija,,,,,,,,,,,,,,416.0
424,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
425,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
426,,Новые огнеупоры,,,,,,,,,,,,,,1384.0
427,,"Energia i środowiskwo w klarskich i ogniotrwałych: praca zbiorowa. Warszawa-Opole, 2010",,,,,,,,,,,,,,674.0
428,,"Energia i środowiskwo w klarskich i ogniotrwałych: praca zbiorowa. Warszawa-Opole, 2010",,,,,,,,,,,,,,674.0
429,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
430,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
431,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
432,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
433,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
434,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
435,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
436,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
437,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
438,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
439,18,Santalka. Filologija. Edukologija,,,,,,,,,,,,,,416.0
440,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
441,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
442,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
443,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
444,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
445,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
446,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
447,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
448,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
449,8,dyba ir studijos'2009: mokslo darbai,nagement and education'2009: research papers,,,,,,,,,,,,,465.0
450,,Logos,,,,,,,,,,,,,,334.0
451,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
452,,Kultūros barai: kultūros ir meno mėnesinis žurnalas,,,,,,,,,,,,,,312.0
453,,Физическое воспитание студентов: научный журнал,,,,,,,,,,,,,,1404.0
454,25,Nordic Pulp and Paper Research Journal,,,,2010,0.771,,0.68,,0.675,0.801,Q2,2010,SCIE,1076.0
455,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
456,12,Journal of vibroengineering,,,,2010,0.341,,0.24,,0.323,1.847,Q4,2010,SCIE,272.0
457,20,Sveikatos mokslai: auga,,,,,,,,,,,,,,439.0
458,,Lietuvos statistikos darbai,,,,,,,,,,,,,,986.0
459,,Statyk!: praktinis būsto vadovas,,,,,,,,,,,,,,1217.0
460,,Statyk!: praktinis būsto vadovas,,,,,,,,,,,,,,1217.0
461,,Elektronika ir elektrotechnika,,,,2010,0.33,,0.21,,0.659,1.462,Q3,2010,SCIE,164.0
462,,Viešasis administravimas,Public administration,,,,,,,,,,,,,1305.0
463,21,Informatica,,,,2010,1.292,,0.49,,1.786,1.253,Q1,2010,SCIE,37.0
464,9,Transformations in business & economics,,,,2010,0.658,,0.56,,1.67,1.393,Q1,2010,SSCI,448.0
465,3,Limes: cultural regionalistics,,,,,,,,,,,,,,989.0
466,20,The Journal of Polish Society for Geometry and Engineering Graphics,,,,,,,,,,,,,,1259.0
467,3,Limes: cultural regionalistics,,,,,,,,,,,,,,989.0
468,3,Limes: cultural regionalistics,,,,,,,,,,,,,,989.0
469,3,Limes: cultural regionalistics,,,,,,,,,,,,,,989.0
470,3,Limes: cultural regionalistics,,,,,,,,,,,,,,989.0
471,2,Issues of business and law,,,,,,,,,,,,,,838.0
472,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
473,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
474,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
475,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
476,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
477,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
478,,Annals of Warsaw University of Life Sciences - SGGW. Forestry and wood technology,,,,,,,,,,,,,,522.0
479,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
480,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
481,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
482,,"Workshop on survey sampling theory and methodology. August , 2010, thuania",,,,,,,,,,,,,,1318.0
483,,"Workshop on survey sampling theory and methodology. August , 2010, thuania",,,,,,,,,,,,,,1318.0
484,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
485,36,Geodezija ir kartografija,,,,,,,,,,,,,,716.0
486,2,Mokslo ir technikos raida,Evolution of science and technology,,,,,,,,,,,,,377.0
487,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
488,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
489,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
490,5,The Baltic journal of road and bridge engineering,,,,2010,0.61,,0.83,,2.436,1.482,Q1,2010,SCIE,74.0
491,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
492,34,Urbanistika ir architektūra,Town planning and architecture,,,2010,0.748,,0.11,,,,,,,1290.0
